action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,remaining_time,dist
Layup Shot,Layup,288,20301121,34.0443,0,0,-118.2698,6,3,0,2003-04,0,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-06,LAL vs. POR,POR,6109,360,0.0
Finger Roll Shot,Layup,196,20301145,34.0133,10,31,-118.2598,5,2,0,2003-04,1,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-09,LAL vs. MEM,MEM,6124,301,32.57299494980466
Driving Layup Shot,Layup,322,20301157,34.0443,0,0,-118.2698,0,3,0,2003-04,44,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-11,LAL @ SAC,SAC,6142,44,0.0
Jump Shot,Jump Shot,362,20301157,34.0013,232,43,-118.0378,8,4,0,2003-04,45,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-11,LAL @ SAC,SAC,6144,525,235.95126615468712
Jump Shot,Jump Shot,4,20301175,34.0293,223,15,-118.0468,11,1,0,2003-04,25,22,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6150,685,223.50391495452598
Layup Shot,Layup,24,20301175,34.0443,0,0,-118.2698,8,1,0,2003-04,29,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6154,509,0.0
Jump Shot,Jump Shot,42,20301175,33.9393,8,105,-118.2618,6,1,0,2003-04,30,10,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6155,390,105.30432089900205
Slam Dunk Shot,Dunk,45,20301175,34.0443,0,0,-118.2698,6,1,0,2003-04,6,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6156,366,0.0
Jump Shot,Jump Shot,91,20301175,33.8063,94,238,-118.1758,1,1,0,2003-04,26,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6158,86,255.8906016249913
Slam Dunk Shot,Dunk,96,20301175,34.0443,0,0,-118.2698,0,1,0,2003-04,57,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6159,57,0.0
Running Layup Shot,Layup,304,20301175,34.0443,0,0,-118.2698,2,3,0,2003-04,7,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6169,127,0.0
Jump Shot,Jump Shot,317,20301175,33.4573,-71,587,-118.3408,0,3,0,2003-04,0,59,0.0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,2004-04-13,LAL vs. GSW,GSW,6170,0,591.278276279452
Jump Shot,Jump Shot,2,20301187,34.0443,209,0,-118.0608,11,1,0,2003-04,28,20,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6179,688,209.0
Fadeaway Jump Shot,Jump Shot,85,20301187,34.0533,179,-9,-118.0908,2,1,0,2003-04,23,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6184,143,179.22611416866684
Dunk Shot,Dunk,177,20301187,34.0443,0,0,-118.2698,4,2,0,2003-04,34,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6186,274,0.0
Jump Shot,Jump Shot,510,20301187,33.7693,90,275,-118.1798,0,5,0,2003-04,0,28,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-04-14,LAL @ POR,POR,6204,0,289.35272592460575
Layup Shot,Layup,202,20400014,34.0443,0,0,-118.2698,3,2,0,2004-05,23,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6230,203,0.0
Jump Shot,Jump Shot,247,20400014,33.8933,112,151,-118.1578,11,3,0,2004-05,18,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6231,678,188.00265955565632
Reverse Dunk Shot,Dunk,281,20400014,34.0443,0,0,-118.2698,7,3,0,2004-05,39,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6232,459,0.0
Jump Shot,Jump Shot,301,20400014,33.8153,-100,229,-118.3698,5,3,0,2004-05,6,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6235,306,249.881972138848
Reverse Layup Shot,Layup,328,20400014,34.0443,0,0,-118.2698,3,3,0,2004-05,16,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6237,196,0.0
Jump Shot,Jump Shot,365,20400014,33.8713,172,173,-118.0978,11,4,0,2004-05,44,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-03,LAL @ UTH,UTA,6239,704,243.9528642996429
Layup Shot,Layup,433,20400027,34.0443,0,0,-118.2698,5,4,0,2004-05,40,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-05,LAL vs. SAN,SAS,6263,340,0.0
Jump Shot,Jump Shot,469,20400027,34.0413,223,3,-118.0468,2,4,0,2004-05,22,22,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-05,LAL vs. SAN,SAS,6265,142,223.0201784592596
Hook Shot,Hook Shot,114,20400044,33.9783,26,66,-118.2438,11,2,0,2004-05,42,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-07,LAL vs. ATL,ATL,6270,702,70.9365914038728
Jump Shot,Jump Shot,124,20400044,33.9633,-95,81,-118.3648,10,2,0,2004-05,12,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-07,LAL vs. ATL,ATL,6271,612,124.84390253432484
Layup Shot,Layup,353,20400044,34.0443,0,0,-118.2698,9,4,0,2004-05,32,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-07,LAL vs. ATL,ATL,6278,572,0.0
Reverse Layup Shot,Layup,36,20400053,34.0443,0,0,-118.2698,8,1,0,2004-05,55,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6279,535,0.0
Jump Shot,Jump Shot,290,20400053,34.0503,-235,-6,-118.5048,8,3,0,2004-05,17,23,0.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6288,497,235.07658326596462
Jump Shot,Jump Shot,419,20400053,33.8553,54,189,-118.2158,8,4,0,2004-05,20,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6294,500,196.562967010574
Jump Shot,Jump Shot,424,20400053,34.0143,120,30,-118.1498,7,4,0,2004-05,20,12,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-09,LAL @ NOK,NOP,6295,440,123.69316876852982
Jump Bank Shot,Jump Shot,215,20400065,33.9953,-141,49,-118.4108,4,2,0,2004-05,21,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-10,LAL @ MEM,MEM,6302,261,149.27156460625713
Jump Shot,Jump Shot,261,20400065,33.7993,-85,245,-118.3548,1,2,0,2004-05,18,25,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-10,LAL @ MEM,MEM,6306,78,259.32604959779883
Dunk Shot,Dunk,123,20400073,34.0443,0,0,-118.2698,10,2,0,2004-05,6,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6322,606,0.0
Jump Shot,Jump Shot,136,20400073,33.8473,103,197,-118.1668,8,2,0,2004-05,56,22,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6324,536,222.30159693533471
Jump Shot,Jump Shot,222,20400073,34.0363,105,8,-118.1648,1,2,0,2004-05,13,10,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6327,73,105.30432089900205
Layup Shot,Layup,280,20400073,34.0443,0,0,-118.2698,6,3,0,2004-05,12,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6331,372,0.0
Jump Shot,Jump Shot,316,20400073,33.9193,-57,125,-118.3268,2,3,0,2004-05,58,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6334,178,137.3826772195097
Running Jump Shot,Jump Shot,393,20400073,33.9903,34,54,-118.2358,9,4,0,2004-05,13,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6338,553,63.81222453417527
Running Jump Shot,Jump Shot,398,20400073,34.0143,72,30,-118.1978,8,4,0,2004-05,57,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-12,LAL @ ORL,ORL,6339,537,78.0
Jump Shot,Jump Shot,324,20400087,33.8733,-146,171,-118.4158,2,3,0,2004-05,26,22,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-13,LAL @ HOU,HOU,6362,146,224.84883811129646
Layup Shot,Layup,267,20400115,34.0443,0,0,-118.2698,8,3,0,2004-05,15,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-17,LAL vs. LAC,LAC,6372,495,0.0
Running Jump Shot,Jump Shot,292,20400115,33.9953,20,49,-118.2498,4,3,0,2004-05,32,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-17,LAL vs. LAC,LAC,6375,272,52.92447448959697
Jump Shot,Jump Shot,219,20400126,34.0083,-94,36,-118.3638,11,3,0,2004-05,44,10,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6393,704,100.65783625729296
Layup Shot,Layup,221,20400126,34.0443,0,0,-118.2698,11,3,0,2004-05,39,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6394,699,0.0
Driving Dunk Shot,Dunk,355,20400126,34.0443,0,0,-118.2698,9,4,0,2004-05,55,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6405,595,0.0
Turnaround Jump Shot,Jump Shot,365,20400126,34.0313,-138,13,-118.4078,8,4,0,2004-05,41,13,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-19,LAL @ PHO,PHX,6406,521,138.61096637712328
Turnaround Jump Shot,Jump Shot,52,20400145,33.8983,-131,146,-118.4008,6,1,0,2004-05,38,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-21,LAL vs. CHI,CHI,6416,398,196.15555052049893
Layup Shot,Layup,183,20400145,34.0443,0,0,-118.2698,7,2,0,2004-05,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-21,LAL vs. CHI,CHI,6421,421,0.0
Jump Shot,Jump Shot,231,20400145,33.9673,-125,77,-118.3948,2,2,0,2004-05,40,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-21,LAL vs. CHI,CHI,6422,160,146.81280598094978
Driving Dunk Shot,Dunk,76,20400158,34.0443,0,0,-118.2698,3,1,0,2004-05,58,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-23,LAL vs. MIL,MIL,6440,238,0.0
Driving Layup Shot,Layup,384,20400158,34.0443,0,0,-118.2698,5,4,0,2004-05,37,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-23,LAL vs. MIL,MIL,6457,337,0.0
Fadeaway Jump Shot,Jump Shot,406,20400158,34.0243,66,20,-118.2038,3,4,0,2004-05,24,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-23,LAL vs. MIL,MIL,6460,204,68.96375859826666
Layup Shot,Layup,31,20400181,34.0443,0,0,-118.2698,8,1,0,2004-05,6,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6463,486,0.0
Driving Layup Shot,Layup,378,20400181,34.0443,0,0,-118.2698,11,4,0,2004-05,21,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6474,681,0.0
Jump Shot,Jump Shot,392,20400181,33.8613,89,183,-118.1808,9,4,0,2004-05,38,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6476,578,203.4944716693797
Jump Shot,Jump Shot,458,20400181,33.9043,-197,140,-118.4668,4,4,0,2004-05,41,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-26,LAL vs. SAC,SAC,6477,281,241.6795398870165
Driving Layup Shot,Layup,115,20400198,34.0443,0,0,-118.2698,10,2,0,2004-05,13,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6482,613,0.0
Jump Shot,Jump Shot,247,20400198,33.9583,151,86,-118.1188,9,3,0,2004-05,32,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6488,572,173.7728402253931
Jump Shot,Jump Shot,273,20400198,33.9493,-120,95,-118.3898,6,3,0,2004-05,45,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6489,405,153.0522786501397
Jump Shot,Jump Shot,363,20400198,33.8383,-164,206,-118.4338,9,4,0,2004-05,56,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-28,LAL vs. NOK,NOP,6494,596,263.30970358116315
Jump Bank Shot,Jump Shot,12,20400205,34.0063,-122,38,-118.3918,10,1,0,2004-05,25,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-11-30,LAL @ MIL,MIL,6499,625,127.78106275970629
Jump Shot,Jump Shot,248,20400205,33.7813,-85,263,-118.3548,8,3,0,2004-05,59,27,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-11-30,LAL @ MIL,MIL,6507,539,276.3946453895227
Jump Shot,Jump Shot,351,20400216,33.8323,133,212,-118.1368,8,4,0,2004-05,43,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-01,LAL @ CHI,CHI,6524,523,250.2658586383688
Jump Shot,Jump Shot,391,20400216,33.8143,-126,230,-118.3958,5,4,0,2004-05,23,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-01,LAL @ CHI,CHI,6527,323,262.25178741049604
Jump Shot,Jump Shot,433,20400216,33.7873,-25,257,-118.2948,1,4,0,2004-05,11,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-01,LAL @ CHI,CHI,6531,71,258.21309029559285
Layup Shot,Layup,336,20400231,34.0443,0,0,-118.2698,4,3,0,2004-05,33,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-03,LAL vs. GSW,GSW,6536,273,0.0
Jump Shot,Jump Shot,392,20400231,33.8423,204,202,-118.0658,0,3,0,2004-05,0,28,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-03,LAL vs. GSW,GSW,6538,0,287.0888364252432
Jump Bank Shot,Jump Shot,481,20400231,34.0213,-133,23,-118.4028,3,4,0,2004-05,33,13,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-12-03,LAL vs. GSW,GSW,6542,213,134.97407158413796
Jump Shot,Jump Shot,452,20400272,33.8893,-59,155,-118.3288,2,4,0,2004-05,12,16,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-08,LAL vs. PHO,PHX,6565,132,165.8493292117879
Jump Shot,Jump Shot,267,20400294,33.8603,176,184,-118.0938,9,3,0,2004-05,30,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-11,LAL @ LAC,LAC,6584,570,254.6212874054328
Jump Shot,Jump Shot,366,20400294,33.8833,87,161,-118.1828,1,3,0,2004-05,5,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-11,LAL @ LAC,LAC,6588,65,183.00273222004088
Jump Shot,Jump Shot,460,20400294,33.8703,59,174,-118.2108,2,4,0,2004-05,28,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-11,LAL @ LAC,LAC,6597,148,183.73078130786902
Driving Layup Shot,Layup,61,20400301,34.0443,0,0,-118.2698,4,1,0,2004-05,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-12,LAL vs. ORL,ORL,6603,241,0.0
Driving Layup Shot,Layup,192,20400301,34.0443,0,0,-118.2698,0,2,0,2004-05,59,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-12,LAL vs. ORL,ORL,6609,59,0.0
Driving Layup Shot,Layup,242,20400301,34.0443,0,0,-118.2698,8,3,0,2004-05,24,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-12,LAL vs. ORL,ORL,6613,504,0.0
Jump Shot,Jump Shot,461,20400301,33.9213,105,123,-118.1648,0,4,0,2004-05,33,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-12,LAL vs. ORL,ORL,6622,33,161.72198366332262
Jump Shot,Jump Shot,117,20400315,33.8883,-195,156,-118.4648,11,2,0,2004-05,5,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-14,LAL @ SEA,SEA,6630,665,249.7218452598811
Jump Shot,Jump Shot,279,20400315,34.0363,-72,8,-118.3418,7,3,0,2004-05,30,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-14,LAL @ SEA,SEA,6637,450,72.44308110509934
Driving Layup Shot,Layup,318,20400315,34.0443,0,0,-118.2698,4,3,0,2004-05,44,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-14,LAL @ SEA,SEA,6639,284,0.0
Jump Shot,Jump Shot,350,20400315,33.8143,164,230,-118.1058,1,3,0,2004-05,11,28,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-14,LAL @ SEA,SEA,6640,71,282.4818578245336
Jump Shot,Jump Shot,8,20400328,33.8783,189,166,-118.0808,10,1,0,2004-05,45,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-16,LAL @ SAC,SAC,6646,645,251.54919995897427
Layup Shot,Layup,64,20400328,34.0443,0,0,-118.2698,3,1,0,2004-05,17,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-16,LAL @ SAC,SAC,6647,197,0.0
Driving Dunk Shot,Dunk,73,20400328,34.0443,0,0,-118.2698,2,1,0,2004-05,19,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-16,LAL @ SAC,SAC,6648,139,0.0
Jump Shot,Jump Shot,212,20400338,33.9673,153,77,-118.1168,0,2,0,2004-05,55,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-17,LAL vs. WAS,WAS,6669,55,171.28339090524798
Jump Shot,Jump Shot,475,20400338,33.8153,153,229,-118.1168,2,5,0,2004-05,5,27,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-17,LAL vs. WAS,WAS,6680,125,275.40878707840824
Jump Shot,Jump Shot,481,20400338,33.8303,-161,214,-118.4308,1,5,0,2004-05,22,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-17,LAL vs. WAS,WAS,6681,82,267.8002987302292
Jump Shot,Jump Shot,535,20400338,33.7533,199,291,-118.0708,0,5,0,2004-05,0,35,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-17,LAL vs. WAS,WAS,6684,0,352.5365229306036
Jump Shot,Jump Shot,325,20400358,33.9033,213,141,-118.0568,2,3,0,2004-05,41,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-20,LAL vs. MEM,MEM,6693,161,255.440795488896
Jump Shot,Jump Shot,343,20400358,33.7993,-52,245,-118.3218,0,3,0,2004-05,49,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-20,LAL vs. MEM,MEM,6694,49,250.45758123881973
Jump Shot,Jump Shot,28,20400377,33.9503,-74,94,-118.3438,8,1,0,2004-05,50,11,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-12-22,LAL vs. NOK,NOP,6704,530,119.63277142990543
Layup Shot,Layup,87,20400377,34.0443,0,0,-118.2698,1,1,0,2004-05,51,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-22,LAL vs. NOK,NOP,6706,111,0.0
Jump Shot,Jump Shot,180,20400377,33.9213,212,123,-118.0578,5,2,0,2004-05,21,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-22,LAL vs. NOK,NOP,6710,321,245.09793960782287
Jump Shot,Jump Shot,286,20400377,33.8983,-8,146,-118.2778,6,3,0,2004-05,20,14,0.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,2004-12-22,LAL vs. NOK,NOP,6713,380,146.2190138114739
Jump Shot,Jump Shot,362,20400377,33.9913,46,53,-118.2238,10,4,0,2004-05,51,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2004-12-22,LAL vs. NOK,NOP,6718,651,70.178344238091
Jump Shot,Jump Shot,31,20400382,33.8243,120,220,-118.1498,7,1,0,2004-05,36,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-25,LAL vs. MIA,MIA,6732,456,250.59928172283333
Jump Shot,Jump Shot,199,20400382,33.9093,6,135,-118.2638,2,2,0,2004-05,38,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-12-25,LAL vs. MIA,MIA,6737,158,135.1332675546625
Jump Shot,Jump Shot,218,20400382,33.8453,-168,199,-118.4378,0,2,0,2004-05,47,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2004-12-25,LAL vs. MIA,MIA,6739,47,260.4323328621084
Jump Shot,Jump Shot,271,20400382,33.8653,54,179,-118.2158,6,3,0,2004-05,12,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-25,LAL vs. MIA,MIA,6742,372,186.96791168540128
Turnaround Jump Shot,Jump Shot,319,20400382,34.0033,-202,41,-118.4718,0,3,0,2004-05,56,20,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-25,LAL vs. MIA,MIA,6746,56,206.1188977265306
Jump Shot,Jump Shot,412,20400382,33.8963,-117,148,-118.3868,2,4,0,2004-05,43,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2004-12-25,LAL vs. MIA,MIA,6753,163,188.66107176627614
Jump Shot,Jump Shot,315,20400407,33.9833,-66,61,-118.3358,5,3,0,2004-05,52,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,2004-12-28,LAL vs. TOR,TOR,6771,352,89.87213138676529
